longitude,latitude
4.8650506,45.7811222
3.7359624,45.5504674
5.8858969000000005,45.3133512
5.885996799999999,45.3134521
5.8859187,45.3134946
5.885938200000001,45.31351449999999
5.885901400000002,45.31353370000001
5.885778500000001,45.313417
1.4835496,43.5499873
0.5221124,42.603538400000005
-0.5708629,44.8488384
3.7431026,45.5487937
7.257238000000001,43.7099276
-0.5708802999999999,44.8440041
-1.0950288,45.4388735
-1.1505658000000003,45.4340249
2.7842665,42.4245384
7.2611569000000005,43.7145597
7.261526,43.7099994
5.3651216,43.28977220000001
1.4432081999999997,43.5978289
1.4406848000000003,43.6008582
1.4410547000000002,43.6020399
1.441675,43.6028436
1.4438651999999998,43.5984085
1.4448469,43.5984084
1.4472214999999997,43.60224790000001
1.4480283,43.6018041
1.4238280000000003,43.57907240000001
1.4280358000000002,43.5845223
1.4249448,43.57127830000001
5.373875300000001,43.2979857
5.3739974,43.2996918
5.859675000000001,45.6476262
-0.2030927,42.9908216
7.268846300000001,43.6983071
7.7658468,43.9927012
-0.36753290000000005,42.7735935
5.409628,43.8211111
4.8410057,44.943253000000006
6.9705421,43.6199403
5.385272100000001,43.8229239
7.774908699999999,43.9903248
6.969447200000001,43.6136682
5.5964497,44.9895876
2.8211548,42.2211072
7.135967,43.6311355
7.135721600000001,43.6309325
7.135729000000001,43.6309431
7.1357367,43.63094
7.135779599999999,43.63100849999999
7.135764200000001,43.63101360000001
7.135873899999999,43.6311708
7.1357959,43.630888500000005
7.1357791,43.6308947
7.1357949000000005,43.6309168
7.135755099999999,43.6309318
7.1357479,43.63092269999999
6.990638099999999,43.6001999
6.990640800000001,43.6009601
3.0594686,42.4172486
-0.9592760000000001,44.6384197
7.256278099999999,43.704913899999994
4.956719999999999,45.6635651
4.953727799999999,45.65965450000001
5.4329754,45.6878375
1.3525910000000003,43.57811250000001
1.3886364,43.6411967
1.5130594,43.5397137
1.4343971,43.6099745
3.3257423,43.2631271
3.3217010000000005,43.2627055
4.957319000000001,45.6660798
3.3403188,43.26954150000001
3.3404547,43.2695489
3.3404352999999998,43.26973709999999
3.3403675000000006,43.269733300000006
3.3403705,43.2697039
3.3403284999999996,43.2697016
3.3403221,43.2697632
3.3402460999999994,43.269759
3.3402502,43.2697192
3.3401723,43.269714900000004
3.3401775,43.2696612
3.3402237,43.2696635
3.3402262,43.269636600000005
3.3403085,43.26964110000001
3.2803274999999994,43.28459039999999
6.5081139,43.87872550000001
5.9229327,45.563931
5.922807200000001,45.5645088
5.9231222,45.56459490000001
5.9201976,45.56595289999999
5.922885,45.568012800000005
5.5749548,43.3850248
1.1307232,43.6309484
3.8929316999999997,43.6169645
1.9965524999999997,42.5604107
1.9965856999999998,42.5603324
1.9971430999999997,42.5604419
1.9970835999999998,42.5605825
4.9486127,45.6520344
4.949187800000001,45.6524304
5.218354199999999,43.3319128
4.36955,43.84290479999999
7.2756962000000005,43.697377
7.275870600000001,43.69742
4.974924699999999,45.6400641
1.4370162,43.6108086
6.9011271,45.455941
6.901967,45.4669692
6.902696900000001,45.467406600000004
6.9053968,45.4686864
6.9112205,45.4730923
5.768144900000001,45.4640289
7.263306400000001,43.70455690000001
4.0986108,43.8707062
-1.4040942,43.784993299999996
-1.4042302,43.7848684
-1.406718,43.78424249999999
-1.4005529,43.78595690000001
-1.399897,43.78587590000001
2.8879117,43.958109
2.8859749,43.9584327
6.979319099999999,43.7199614
6.750022100000001,44.9389585
4.9189574,45.63433100000001
4.8229676,45.731344
3.6333657,44.78571000000001
7.5870629,44.1976779
7.576774000000001,44.2009687
0.2373172,44.7092851
-0.039336800000000005,44.58366999999999
5.7186973,45.1860822
5.7188174,45.1859116
5.718976,45.185891999999996
5.7190553,45.1858822
5.7192931,45.1858527
1.2314463000000002,42.875619400000005
7.1206235000000015,43.5829243
1.4442447,43.59762870000001
5.2164125,43.4046186
3.0459998000000006,43.60261950000001
4.5231619,44.1946688
7.123188700000001,43.6578734
4.8333238,45.7795345
-0.7765717,43.185232500000005
-0.21221530000000002,42.9042035
